,chrom,index,coverage
19000,chr11,835,24
19001,chr11,836,74
19002,chr11,837,16
19003,chr11,838,28
19004,chr11,839,30
19005,chr11,840,13
19006,chr11,841,0
19007,chr11,842,473
19008,chr11,843,36
19009,chr11,844,28
19010,chr11,845,30
19011,chr11,846,11
19012,chr11,847,1699
19013,chr11,848,24
19014,chr11,849,21
19015,chr11,850,21
19016,chr11,851,1529
19017,chr11,852,60
19018,chr11,853,4062
19019,chr11,854,55
19020,chr11,855,201
19021,chr11,856,1462
19022,chr11,857,617
19023,chr11,858,70
19024,chr11,859,2477
19025,chr11,860,467
19026,chr11,861,36
19027,chr11,862,34
19028,chr11,863,65
19029,chr11,864,25
19030,chr11,865,345
19031,chr11,866,32
19032,chr11,867,1454
19033,chr11,868,40
19034,chr11,869,86
19035,chr11,870,571
19036,chr11,871,12
19037,chr11,872,47
19038,chr11,873,21
19039,chr11,874,35
19040,chr11,875,89
19041,chr11,876,23
19042,chr11,877,20
19043,chr11,878,335
19044,chr11,879,51
19045,chr11,880,4199
19046,chr11,881,430
19047,chr11,882,9
19048,chr11,883,16
19049,chr11,884,11
19050,chr11,885,9
19051,chr11,886,20
19052,chr11,887,21
19053,chr11,888,29
19054,chr11,889,24
19055,chr11,890,8
19056,chr11,891,30
19057,chr11,892,10
19058,chr11,893,4
19059,chr11,894,55
19060,chr11,895,33
19061,chr11,896,24
19062,chr11,897,114
19063,chr11,898,136
19064,chr11,899,3073
19065,chr11,900,25638
19066,chr11,901,11
19067,chr11,902,19
19068,chr11,903,37
19069,chr11,904,14
19070,chr11,905,46
19071,chr11,906,18
19072,chr11,907,25
19073,chr11,908,577
19074,chr11,909,10
19075,chr11,910,23
19076,chr11,911,28
19077,chr11,912,28
19078,chr11,913,16
19079,chr11,914,16
19080,chr11,915,9
19081,chr11,916,31
19082,chr11,917,40
19083,chr11,918,246
19084,chr11,919,24
19085,chr11,920,21
19086,chr11,921,42
19087,chr11,922,270
19088,chr11,923,15
19089,chr11,924,10
19090,chr11,925,9
19091,chr11,926,47
19092,chr11,927,91
19093,chr11,928,318
19094,chr11,929,79
19095,chr11,930,86
19096,chr11,931,41
19097,chr11,932,7562
19098,chr11,933,89
19099,chr11,934,16709
19100,chr11,935,387
19101,chr11,936,60
19102,chr11,937,57
19103,chr11,938,119
19104,chr11,939,1377
19105,chr11,940,44
19106,chr11,941,1418
19107,chr11,942,1314
19108,chr11,943,44
19109,chr11,944,354
19110,chr11,945,6
19111,chr11,946,3214
19112,chr11,947,2505
19113,chr11,948,2285
19114,chr11,949,1582
19115,chr11,950,14
19116,chr11,951,9
19117,chr11,952,12
19118,chr11,953,15
19119,chr11,954,7
19120,chr11,955,6985
19121,chr11,956,97
19122,chr11,957,707
19123,chr11,958,167
19124,chr11,959,76
19125,chr11,960,774
19126,chr11,961,8588
19127,chr11,962,14
19128,chr11,963,0
19129,chr11,964,20
19130,chr11,965,67
19131,chr11,966,14
19132,chr11,967,10
19133,chr11,968,27
19134,chr11,969,9
19135,chr11,970,9
19136,chr11,971,17
19137,chr11,972,14
19138,chr11,973,15
19139,chr11,974,21
19140,chr11,975,22
19141,chr11,976,16
19142,chr11,977,13
19143,chr11,978,12
19144,chr11,979,28
19145,chr11,980,16
19146,chr11,981,12
19147,chr11,982,37
19148,chr11,983,9
19149,chr11,984,64
19150,chr11,985,35
19151,chr11,986,11
19152,chr11,987,14
19153,chr11,988,95
19154,chr11,989,9
19155,chr11,990,45
19156,chr11,991,14
19157,chr11,992,7
19158,chr11,993,2
19159,chr11,994,13
19160,chr11,995,12
19161,chr11,996,16
19162,chr11,997,8
19163,chr11,998,59
19164,chr11,999,17
19165,chr11,1000,9
19166,chr11,1001,17
19167,chr11,1002,41
19168,chr11,1003,48
19169,chr11,1004,30
19170,chr11,1005,2068
19171,chr11,1006,45
19172,chr11,1007,33
19173,chr11,1008,228
19174,chr11,1009,23
19175,chr11,1010,160
19176,chr11,1011,37
19177,chr11,1012,38
19178,chr11,1013,8
19179,chr11,1014,28
19180,chr11,1015,47
19181,chr11,1016,21
19182,chr11,1017,17
19183,chr11,1018,27
19184,chr11,1019,22
19185,chr11,1020,18
19186,chr11,1021,23167
19187,chr11,1022,18235
19188,chr11,1023,208
19189,chr11,1024,71
19190,chr11,1025,35
19191,chr11,1026,82
19192,chr11,1027,78
19193,chr11,1028,28
19194,chr11,1029,689
19195,chr11,1030,28
19196,chr11,1031,31
19197,chr11,1032,6533
19198,chr11,1033,47
19199,chr11,1034,908
19200,chr11,1035,6
19201,chr11,1036,14
19202,chr11,1037,28
19203,chr11,1038,8
19204,chr11,1039,12
19205,chr11,1040,11
19206,chr11,1041,10
19207,chr11,1042,20
19208,chr11,1043,9
19209,chr11,1044,9
19210,chr11,1045,2080
19211,chr11,1046,10
19212,chr11,1047,40
19213,chr11,1048,1542
19214,chr11,1049,2212
19215,chr11,1050,7
19216,chr11,1051,13
19217,chr11,1052,6
19218,chr11,1053,8
19219,chr11,1054,13
19220,chr11,1055,28
19221,chr11,1056,5
19222,chr11,1057,1
19223,chr11,1058,1593
19224,chr11,1059,1909
19225,chr11,1060,11
19226,chr11,1061,47
19227,chr11,1062,13
19228,chr11,1063,4
19229,chr11,1064,10
19230,chr11,1065,114
19231,chr11,1066,1904
19232,chr11,1067,68
19233,chr11,1068,58
19234,chr11,1069,38
19235,chr11,1070,54
19236,chr11,1071,415
19237,chr11,1072,885
19238,chr11,1073,1727
19239,chr11,1074,242
19240,chr11,1075,68
19241,chr11,1076,1176
19242,chr11,1077,522
19243,chr11,1078,252
19244,chr11,1079,1677
19245,chr11,1080,3838
19246,chr11,1081,1340
19247,chr11,1082,7797
19248,chr11,1083,3204
19249,chr11,1084,114
19250,chr11,1085,1581
19251,chr11,1086,240
19252,chr11,1087,2100
19253,chr11,1088,274
19254,chr11,1089,5
19255,chr11,1090,23
19256,chr11,1091,29
19257,chr11,1092,17
19258,chr11,1093,16
19259,chr11,1094,18
19260,chr11,1095,8
19261,chr11,1096,8
19262,chr11,1097,17
19263,chr11,1098,45
19264,chr11,1099,58
19265,chr11,1100,1342
19266,chr11,1101,8300
19267,chr11,1102,274
19268,chr11,1103,804
19269,chr11,1104,9
19270,chr11,1105,28
19271,chr11,1106,570
19272,chr11,1107,14
19273,chr11,1108,12
19274,chr11,1109,21
19275,chr11,1110,36
19276,chr11,1111,30
19277,chr11,1112,19161
19278,chr11,1113,55
19279,chr11,1114,214
19280,chr11,1115,624
19281,chr11,1116,2861
19282,chr11,1117,2313
19283,chr11,1118,303
19284,chr11,1119,7310
19285,chr11,1120,1286
19286,chr11,1121,4840
19287,chr11,1122,45
19288,chr11,1123,16
19289,chr11,1124,15
19290,chr11,1125,10
19291,chr11,1126,934
19292,chr11,1127,17
19293,chr11,1128,22
19294,chr11,1129,4
19295,chr11,1130,10
19296,chr11,1131,127
19297,chr11,1132,214
19298,chr11,1133,13
19299,chr11,1134,19
19300,chr11,1135,147
19301,chr11,1136,3428
19302,chr11,1137,227
19303,chr11,1138,41
19304,chr11,1139,31
19305,chr11,1140,14
19306,chr11,1141,10
19307,chr11,1142,1118
19308,chr11,1143,209
19309,chr11,1144,68
19310,chr11,1145,11
19311,chr11,1146,24
19312,chr11,1147,10
19313,chr11,1148,25
19314,chr11,1149,9
19315,chr11,1150,82
19316,chr11,1151,6
19317,chr11,1152,6
19318,chr11,1153,7
19319,chr11,1154,31
19320,chr11,1155,23
19321,chr11,1156,9
19322,chr11,1157,69
19323,chr11,1158,1895
19324,chr11,1159,15
19325,chr11,1160,87
19326,chr11,1161,8
19327,chr11,1162,9
19328,chr11,1163,30
19329,chr11,1164,12
19330,chr11,1165,21
19331,chr11,1166,1236
19332,chr11,1167,970
19333,chr11,1168,47
19334,chr11,1169,1052
19335,chr11,1170,6013
19336,chr11,1171,3750
19337,chr11,1172,4400
19338,chr11,1173,24
19339,chr11,1174,25
19340,chr11,1175,16
19341,chr11,1176,12
19342,chr11,1177,38
19343,chr11,1178,250
19344,chr11,1179,132
19345,chr11,1180,599
19346,chr11,1181,96
19347,chr11,1182,11578
19348,chr11,1183,7951
19349,chr11,1184,16231
19350,chr11,1185,73
19351,chr11,1186,10276
19352,chr11,1187,364
19353,chr11,1188,28678
19354,chr11,1189,2395
19355,chr11,1190,236
19356,chr11,1191,6150
19357,chr11,1192,207
19358,chr11,1193,36
19359,chr11,1194,20
19360,chr11,1195,483
19361,chr11,1196,453
19362,chr11,1197,62
19363,chr11,1198,8
19364,chr11,1199,6
19365,chr11,1200,24
19366,chr11,1201,224
19367,chr11,1202,341
19368,chr11,1203,3800
19369,chr11,1204,116
19370,chr11,1205,59
19371,chr11,1206,37
19372,chr11,1207,27
19373,chr11,1208,138
19374,chr11,1209,1117
19375,chr11,1210,37
19376,chr11,1211,1793
19377,chr11,1212,692
19378,chr11,1213,236
19379,chr11,1214,5149
19380,chr11,1215,11986
19381,chr11,1216,37
19382,chr11,1217,74
19383,chr11,1218,13
19384,chr11,1219,19
19385,chr11,1220,54
19386,chr11,1221,7
19387,chr11,1222,18
19388,chr11,1223,31
19389,chr11,1224,76
19390,chr11,1225,50
19391,chr11,1226,132
19392,chr11,1227,144
19393,chr11,1228,1571
19394,chr11,1229,18030
19395,chr11,1230,72
19396,chr11,1231,82
19397,chr11,1232,126
19398,chr11,1233,78
19399,chr11,1234,1238
19400,chr11,1235,424
19401,chr11,1236,90
19402,chr11,1237,15
19403,chr11,1238,18
19404,chr11,1239,63
19405,chr11,1240,38
19406,chr11,1241,11
19407,chr11,1242,17
19408,chr11,1243,8
19409,chr11,1244,153
19410,chr11,1245,1588
19411,chr11,1246,623
19412,chr11,1247,26
19413,chr11,1248,236
19414,chr11,1249,470
19415,chr11,1250,11
19416,chr11,1251,5
19417,chr11,1252,23
19418,chr11,1253,485
19419,chr11,1254,12816
19420,chr11,1255,2488
19421,chr11,1256,33
19422,chr11,1257,1181
19423,chr11,1258,337
19424,chr11,1259,15712
19425,chr11,1260,1490
19426,chr11,1261,3164
19427,chr11,1262,723
19428,chr11,1263,56
19429,chr11,1264,11
19430,chr11,1265,223
19431,chr11,1266,24
19432,chr11,1267,25
19433,chr11,1268,7
19434,chr11,1269,23
19435,chr11,1270,13
19436,chr11,1271,13
19437,chr11,1272,9
19438,chr11,1273,7
19439,chr11,1274,10
19440,chr11,1275,5
19441,chr11,1276,29
19442,chr11,1277,12
19443,chr11,1278,847
19444,chr11,1279,30
19445,chr11,1280,12
19446,chr11,1281,20
19447,chr11,1282,24
19448,chr11,1283,14530
19449,chr11,1284,24
19450,chr11,1285,64
19451,chr11,1286,2003
19452,chr11,1287,35
19453,chr11,1288,125
19454,chr11,1289,21
19455,chr11,1290,16
19456,chr11,1291,74
19457,chr11,1292,15
19458,chr11,1293,33
19459,chr11,1294,15
19460,chr11,1295,17
19461,chr11,1296,49
19462,chr11,1297,785
19463,chr11,1298,83
19464,chr11,1299,355
19465,chr11,1300,3150
19466,chr11,1301,2427
19467,chr11,1302,54
19468,chr11,1303,18
19469,chr11,1304,91
19470,chr11,1305,20
19471,chr11,1306,32
19472,chr11,1307,1111
19473,chr11,1308,19
19474,chr11,1309,125
19475,chr11,1310,293
19476,chr11,1311,26
19477,chr11,1312,14
19478,chr11,1313,15
19479,chr11,1314,7
19480,chr11,1315,18
19481,chr11,1316,12
19482,chr11,1317,9
19483,chr11,1318,7
19484,chr11,1319,14
19485,chr11,1320,19
19486,chr11,1321,10
19487,chr11,1322,305
19488,chr11,1323,13
19489,chr11,1324,20
19490,chr11,1325,79
19491,chr11,1326,25
19492,chr11,1327,26
19493,chr11,1328,22
19494,chr11,1329,10
19495,chr11,1330,14
19496,chr11,1331,25
19497,chr11,1332,81
19498,chr11,1333,94
19499,chr11,1334,61
19500,chr11,1335,22
19501,chr11,1336,10
19502,chr11,1337,1139
19503,chr11,1338,31
19504,chr11,1339,6512
19505,chr11,1340,1013
19506,chr11,1341,1824
19507,chr11,1342,9
19508,chr11,1343,13
19509,chr11,1344,4
19510,chr11,1345,10
19511,chr11,1346,126
19512,chr11,1347,35
19513,chr11,1348,161
19514,chr11,1349,9
19515,chr11,1350,0
19516,chr12,0,259
19517,chr12,1,15
19518,chr12,2,130
19519,chr12,3,2083
19520,chr12,4,2102
19521,chr12,5,747
19522,chr12,6,62
19523,chr12,7,405
19524,chr12,8,324
19525,chr12,9,15331
19526,chr12,10,14333
19527,chr12,11,157
19528,chr12,12,598
19529,chr12,13,220
19530,chr12,14,39
19531,chr12,15,62
19532,chr12,16,272
19533,chr12,17,556
19534,chr12,18,2385
19535,chr12,19,30
19536,chr12,20,835
19537,chr12,21,108
19538,chr12,22,13
19539,chr12,23,10
19540,chr12,24,2
19541,chr12,25,6
19542,chr12,26,13
19543,chr12,27,75
19544,chr12,28,573
19545,chr12,29,4026
19546,chr12,30,5529
19547,chr12,31,2087
19548,chr12,32,16
19549,chr12,33,2089
19550,chr12,34,4
19551,chr12,35,77
19552,chr12,36,22
19553,chr12,37,2246
19554,chr12,38,69
19555,chr12,39,2390
19556,chr12,40,36
19557,chr12,41,19
19558,chr12,42,4064
19559,chr12,43,124
19560,chr12,44,38504
19561,chr12,45,1008
19562,chr12,46,3044
19563,chr12,47,1600
19564,chr12,48,125
19565,chr12,49,607
19566,chr12,50,147
19567,chr12,51,29
19568,chr12,52,3
19569,chr12,53,15
19570,chr12,54,13
19571,chr12,55,17
19572,chr12,56,61
19573,chr12,57,20
19574,chr12,58,10
19575,chr12,59,15
19576,chr12,60,29
19577,chr12,61,15
19578,chr12,62,49
19579,chr12,63,438
19580,chr12,64,153
19581,chr12,65,8246
19582,chr12,66,28665
19583,chr12,67,3785
19584,chr12,68,4111
19585,chr12,69,2813
19586,chr12,70,16152
19587,chr12,71,253
19588,chr12,72,511
19589,chr12,73,327
19590,chr12,74,105
19591,chr12,75,3322
19592,chr12,76,52
19593,chr12,77,1127
19594,chr12,78,120
19595,chr12,79,954
19596,chr12,80,2320
19597,chr12,81,2394
19598,chr12,82,13113
19599,chr12,83,190
19600,chr12,84,242
19601,chr12,85,3827
19602,chr12,86,1302
19603,chr12,87,2980
19604,chr12,88,78
19605,chr12,89,1984
19606,chr12,90,3441
19607,chr12,91,2356
19608,chr12,92,436
19609,chr12,93,83087
19610,chr12,94,240
19611,chr12,95,399
19612,chr12,96,196
19613,chr12,97,230
19614,chr12,98,302886
19615,chr12,99,1193
19616,chr12,100,196
19617,chr12,101,81
19618,chr12,102,228
19619,chr12,103,455
19620,chr12,104,51
19621,chr12,105,244
19622,chr12,106,4994
19623,chr12,107,2661
19624,chr12,108,656
19625,chr12,109,401
19626,chr12,110,142
19627,chr12,111,233
19628,chr12,112,65
19629,chr12,113,2036
19630,chr12,114,267
19631,chr12,115,51
19632,chr12,116,399
19633,chr12,117,92
19634,chr12,118,164
19635,chr12,119,569
19636,chr12,120,6183
19637,chr12,121,85
19638,chr12,122,46767
19639,chr12,123,2142
19640,chr12,124,1742
19641,chr12,125,72
19642,chr12,126,5233
19643,chr12,127,1095
19644,chr12,128,1245
19645,chr12,129,2024
19646,chr12,130,14989
19647,chr12,131,132
19648,chr12,132,281
19649,chr12,133,18
19650,chr12,134,15
19651,chr12,135,9
19652,chr12,136,12
19653,chr12,137,23
19654,chr12,138,14
19655,chr12,139,7
19656,chr12,140,10
19657,chr12,141,17
19658,chr12,142,22
19659,chr12,143,194
19660,chr12,144,424
19661,chr12,145,1373
19662,chr12,146,6545
19663,chr12,147,40
19664,chr12,148,173
19665,chr12,149,7758
19666,chr12,150,33145
19667,chr12,151,5750
19668,chr12,152,19
19669,chr12,153,6
19670,chr12,154,1199
19671,chr12,155,29
19672,chr12,156,50
19673,chr12,157,997
19674,chr12,158,354
19675,chr12,159,18
19676,chr12,160,4991
19677,chr12,161,792
19678,chr12,162,13
19679,chr12,163,11
19680,chr12,164,31
19681,chr12,165,3405
19682,chr12,166,47
19683,chr12,167,471
19684,chr12,168,27
19685,chr12,169,59
19686,chr12,170,595
19687,chr12,171,21407
19688,chr12,172,14
19689,chr12,173,12
19690,chr12,174,12
19691,chr12,175,1068
19692,chr12,176,14
19693,chr12,177,32
19694,chr12,178,5
19695,chr12,179,24
19696,chr12,180,17
19697,chr12,181,14
19698,chr12,182,27
19699,chr12,183,41
19700,chr12,184,12
19701,chr12,185,26
19702,chr12,186,13
19703,chr12,187,45
19704,chr12,188,2204
19705,chr12,189,19
19706,chr12,190,34
19707,chr12,191,6
19708,chr12,192,7943
19709,chr12,193,16
19710,chr12,194,452
19711,chr12,195,2558
19712,chr12,196,47562
19713,chr12,197,446
19714,chr12,198,64
19715,chr12,199,34
19716,chr12,200,1493
19717,chr12,201,31
19718,chr12,202,25
19719,chr12,203,30
19720,chr12,204,32
19721,chr12,205,17
19722,chr12,206,495
19723,chr12,207,3406
19724,chr12,208,71
19725,chr12,209,47
19726,chr12,210,58
19727,chr12,211,41
19728,chr12,212,21
19729,chr12,213,33
19730,chr12,214,18
19731,chr12,215,24
19732,chr12,216,4732
19733,chr12,217,36205
19734,chr12,218,110
19735,chr12,219,27
19736,chr12,220,11
19737,chr12,221,258
19738,chr12,222,2736
19739,chr12,223,10
19740,chr12,224,20
19741,chr12,225,16
19742,chr12,226,4493
19743,chr12,227,88
19744,chr12,228,3551
19745,chr12,229,55
19746,chr12,230,17
19747,chr12,231,12
19748,chr12,232,9
19749,chr12,233,13
19750,chr12,234,9
19751,chr12,235,27
19752,chr12,236,125
19753,chr12,237,10
19754,chr12,238,10
19755,chr12,239,14
19756,chr12,240,8
19757,chr12,241,16
19758,chr12,242,11
19759,chr12,243,18
19760,chr12,244,8
19761,chr12,245,39
19762,chr12,246,14
19763,chr12,247,111
19764,chr12,248,11
19765,chr12,249,10490
19766,chr12,250,260
19767,chr12,251,1011
19768,chr12,252,9201
19769,chr12,253,2259
19770,chr12,254,22
19771,chr12,255,648
19772,chr12,256,49
19773,chr12,257,16
19774,chr12,258,18
19775,chr12,259,610
19776,chr12,260,53
19777,chr12,261,24
19778,chr12,262,207
19779,chr12,263,43
19780,chr12,264,3400
19781,chr12,265,1014
19782,chr12,266,1042
19783,chr12,267,942
19784,chr12,268,840
19785,chr12,269,142
19786,chr12,270,2019
19787,chr12,271,11036
19788,chr12,272,616
19789,chr12,273,319
19790,chr12,274,6033
19791,chr12,275,3747
19792,chr12,276,121
19793,chr12,277,454
19794,chr12,278,2284
19795,chr12,279,1436
19796,chr12,280,20
19797,chr12,281,77
19798,chr12,282,14
19799,chr12,283,181
19800,chr12,284,398
19801,chr12,285,137
19802,chr12,286,2420
19803,chr12,287,837
19804,chr12,288,26
19805,chr12,289,67
19806,chr12,290,18
19807,chr12,291,4
19808,chr12,292,29
19809,chr12,293,94
19810,chr12,294,1370
19811,chr12,295,2752
19812,chr12,296,97
19813,chr12,297,33
19814,chr12,298,21
19815,chr12,299,14
19816,chr12,300,11
19817,chr12,301,36
19818,chr12,302,7
19819,chr12,303,7
19820,chr12,304,32
19821,chr12,305,11
19822,chr12,306,48
19823,chr12,307,1276
19824,chr12,308,771
19825,chr12,309,19
19826,chr12,310,434
19827,chr12,311,65
19828,chr12,312,341
19829,chr12,313,32
19830,chr12,314,13582
19831,chr12,315,929
19832,chr12,316,272
19833,chr12,317,6342
19834,chr12,318,820
19835,chr12,319,7787
19836,chr12,320,97
19837,chr12,321,8498
19838,chr12,322,210
19839,chr12,323,74
19840,chr12,324,963
19841,chr12,325,244
19842,chr12,326,12
19843,chr12,327,94
19844,chr12,328,19019
19845,chr12,329,398
19846,chr12,330,248
19847,chr12,331,52
19848,chr12,332,28
19849,chr12,333,33
19850,chr12,334,14
19851,chr12,335,10
19852,chr12,336,182
19853,chr12,337,17
19854,chr12,338,7
19855,chr12,339,18
19856,chr12,340,58
19857,chr12,341,1017
19858,chr12,342,78
19859,chr12,343,508
19860,chr12,344,161
19861,chr12,345,7
19862,chr12,346,34
19863,chr12,347,8
19864,chr12,348,3
19865,chr12,349,0
19866,chr12,350,0
19867,chr12,351,0
19868,chr12,352,0
19869,chr12,353,0
19870,chr12,354,0
19871,chr12,355,0
19872,chr12,356,0
19873,chr12,357,0
19874,chr12,358,0
19875,chr12,359,0
19876,chr12,360,0
19877,chr12,361,0
19878,chr12,362,0
19879,chr12,363,0
19880,chr12,364,0
19881,chr12,365,0
19882,chr12,366,0
19883,chr12,367,0
19884,chr12,368,0
19885,chr12,369,0
19886,chr12,370,0
19887,chr12,371,0
19888,chr12,372,0
19889,chr12,373,0
19890,chr12,374,0
19891,chr12,375,0
19892,chr12,376,0
19893,chr12,377,0
19894,chr12,378,4
19895,chr12,379,265
19896,chr12,380,2
19897,chr12,381,5
19898,chr12,382,4
19899,chr12,383,2
19900,chr12,384,218
19901,chr12,385,84
19902,chr12,386,37
19903,chr12,387,887
19904,chr12,388,24
19905,chr12,389,22
19906,chr12,390,2443
19907,chr12,391,200
19908,chr12,392,132
19909,chr12,393,252
19910,chr12,394,8
19911,chr12,395,15
19912,chr12,396,893
19913,chr12,397,3958
19914,chr12,398,175
19915,chr12,399,891
19916,chr12,400,202
19917,chr12,401,191
19918,chr12,402,18
19919,chr12,403,30
19920,chr12,404,42
19921,chr12,405,5
19922,chr12,406,110
19923,chr12,407,181
19924,chr12,408,4
19925,chr12,409,159
19926,chr12,410,8
19927,chr12,411,42
19928,chr12,412,5
19929,chr12,413,8
19930,chr12,414,12
19931,chr12,415,10
19932,chr12,416,23
19933,chr12,417,523
19934,chr12,418,5
19935,chr12,419,6
19936,chr12,420,28
19937,chr12,421,15
19938,chr12,422,13
19939,chr12,423,48
19940,chr12,424,2063
19941,chr12,425,458
19942,chr12,426,175
19943,chr12,427,10242
19944,chr12,428,4865
19945,chr12,429,65
19946,chr12,430,1076
19947,chr12,431,91
19948,chr12,432,18
19949,chr12,433,33
19950,chr12,434,13
19951,chr12,435,4
19952,chr12,436,10
19953,chr12,437,9
19954,chr12,438,65
19955,chr12,439,187
19956,chr12,440,8759
19957,chr12,441,3775
19958,chr12,442,59
19959,chr12,443,43
19960,chr12,444,36
19961,chr12,445,33
19962,chr12,446,31
19963,chr12,447,211
19964,chr12,448,29
19965,chr12,449,13
19966,chr12,450,12
19967,chr12,451,20
19968,chr12,452,30
19969,chr12,453,22
19970,chr12,454,633
19971,chr12,455,290
19972,chr12,456,90
19973,chr12,457,1864
19974,chr12,458,2214
19975,chr12,459,96
19976,chr12,460,34
19977,chr12,461,770
19978,chr12,462,1821
19979,chr12,463,6982
19980,chr12,464,27
19981,chr12,465,25981
19982,chr12,466,1033
19983,chr12,467,5937
19984,chr12,468,186
19985,chr12,469,68
19986,chr12,470,145
19987,chr12,471,73
19988,chr12,472,92
19989,chr12,473,71
19990,chr12,474,11
19991,chr12,475,97
19992,chr12,476,100
19993,chr12,477,44
19994,chr12,478,85
19995,chr12,479,140
19996,chr12,480,2722
19997,chr12,481,3793
19998,chr12,482,554
19999,chr12,483,363
20000,chr12,484,4183
20001,chr12,485,1404
20002,chr12,486,31
20003,chr12,487,653
20004,chr12,488,10958
20005,chr12,489,95
20006,chr12,490,3708
20007,chr12,491,150
20008,chr12,492,1764
20009,chr12,493,25777
20010,chr12,494,2474
20011,chr12,495,178560
20012,chr12,496,12268
20013,chr12,497,1143
20014,chr12,498,941
20015,chr12,499,1149
20016,chr12,500,5550
20017,chr12,501,6228
20018,chr12,502,1757
20019,chr12,503,815
20020,chr12,504,663
20021,chr12,505,9839
20022,chr12,506,228
20023,chr12,507,6850
20024,chr12,508,3532
20025,chr12,509,127
20026,chr12,510,487
20027,chr12,511,1721
20028,chr12,512,696
20029,chr12,513,588
20030,chr12,514,4056
20031,chr12,515,1558
20032,chr12,516,9942
20033,chr12,517,430
20034,chr12,518,181
20035,chr12,519,129
20036,chr12,520,16
20037,chr12,521,20724
20038,chr12,522,26
20039,chr12,523,122
20040,chr12,524,130
20041,chr12,525,55
20042,chr12,526,73
20043,chr12,527,9
20044,chr12,528,6
20045,chr12,529,6
20046,chr12,530,10
20047,chr12,531,396
20048,chr12,532,81
20049,chr12,533,146
20050,chr12,534,20286
20051,chr12,535,7366
20052,chr12,536,809
20053,chr12,537,925
20054,chr12,538,26295
20055,chr12,539,1716
20056,chr12,540,1205
20057,chr12,541,685
20058,chr12,542,209
20059,chr12,543,9
20060,chr12,544,708
